-0.004767649759845338,85,85,-0.0012010647089650828,-0.0035665850508813657
0.008171278808362548,99,104,0.004750365836918569,0.003420912971444201
0.0031276849044797883,93,120,0.0031413494511303153,2.000085541802557
0.0069090224736627626,117,111,-1.9889173413772392,1.99582826204783
0.006711999864249973,117,100,0.004635243880732665,0.0020767559835161986
0.006916724329506074,77,95,0.00336610014465899,1.003443420068208
0.005364909840608334,90,98,0.006233539212963657,-0.0008686293723561
0.006507219718100865,80,103,0.00730153807716738,-0.0007943183590668479
-0.003027651330510084,39,55,-0.006916498019411854,0.003888846688901104
-0.003711726064717591,89,87,-0.005689215560601979,2.0017775494778904
0.0006846696034052968,97,89,-1.0014381741595422,0.0020218132517364484
-0.0025495504275072634,51,44,0.0022212703538800893,-0.004770820781387353
0.0020743894898064275,92,89,-1.0046041580856457,1.0066785475754516
0.0027605216415768075,29,31,0.00033701247224848796,0.0024235091693277644
-9.057790299471513e-05,29,29,0.0003317008658723086,-0.0004222787688671348
0.009327903542016291,96,74,0.006479256345097606,0.0028486471969192406
-0.0025706058889229944,73,75,-1.0006856783256437,0.9981150724367192
-0.007662564861103949,57,62,-0.000719678015781211,-0.006942886845323737
0,0,0,0,0
0,0,0,0,0
0.01323533929814702,89,94,-2.9926714450883343,0.005568017328828168
0.0023036030028933396,91,102,0.0008635602333721959,0.0014400427695200335
0.0006375525669679583,58,63,-0.9986577263510539,-0.0007047210819784988
0.006639365398140029,59,63,0.0030651774434917733,0.0035741879546478117
0.003670662432823768,43,36,0.002602188021105789,1.001068474411719
0,0,0,0,0
0.0029969003464976884,75,64,-1.000774419153101,2.003874836013289
0.005421088238652061,38,39,0.0027897276083438394,0.0026313606303078885
-0.004086119177585612,84,90,-1.0043637713843432,0.00037268214118624243
0.0016590970248128167,79,88,-0.006676966774443183,0.008336063799255555
0.0024667099818233007,126,135,-6.000189335603486,3.0028167976001807
0.004073726302571079,127,130,-5.990811155425115,7.994876662030473
0.007776816826870592,171,178,-4.995500252112125,4.0033773955197525
0.012333595685181553,110,109,-1.9951911187855669,3.0074785000038244
0.005392761620748532,194,193,-9.994387522699602,8.999743781194109
0.006872879247727504,200,197,-11.993183133565918,12.000052150122428
0.005459694025114148,127,160,-3.000768741632875,3.005971543644471
-0.00168626256462856,87,95,-1.000100951475111,0.9980635414003941
0.00655443591325755,133,153,-2.9941230566035415,5.000654309017506
0.003587376016991106,158,171,0.0024633804672951065,2.001189977470241
0.011995752114957625,153,174,-1.9916993593081802,2.0034976624737655
0.0073883961106704366,144,143,-3.995800244793334,6.003201158781131
0.0005261449893134706,151,152,-6.001139776428206,7.001677475701083
0.002557477794156604,144,174,-6.9992336377568645,7.001917650304733
0.00880301045595,175,185,-7.994211481489877,7.002814013756509
0.0021448530564640578,158,176,-5.996323107957523,4.998519412353747
0.006295941368513747,120,161,-5.0017940582986835,6.008030651503466
0.004589264706944318,115,155,-4.996113074823385,5.0006933599133285
-8.010614230480329e-05,92,95,-5.999597580152201,6.999519157680625
0.000902238545673395,52,38,-4.999722878512005,8.000625354401535
0.0067345172949562215,161,170,-5.001636013755299,4.008283862237706
0.006942332548206975,164,173,-3.9995845212332233,2.0066781158706997
0.006428004321097469,159,170,-2.997456401347479,6.004001123842636
0.007614575696839987,163,174,-6.997093572981166,9.004739507278432
0.0018814113939039645,60,71,-2.000726666911281,0.002498266661959625
0.001159429852335192,24,27,-1.9995354937523953,2.000695400323139
0.004562183870228775,180,175,-4.996582817160242,5.001075551211615
0.004220397812725207,102,104,-5.996648107445064,3.0003600130553645
0.0042795228299961074,141,135,-7.995106896149057,8.000036562560314
0.00941414291135767,136,124,-2.9957553261949865,2.005094891430403
0.00880301045595,175,185,-7.994211481489877,7.002814013756509
0.00880301045595,175,185,-7.994211481489877,7.002814013756509
0.00880301045595,175,185,-7.994211481489877,7.002814013756509
0.00880301045595,175,185,-7.994211481489877,7.002814013756509
0.00880301045595,175,185,-7.994211481489877,7.002814013756509
0.01595214704666792,185,197,-2.991753373490976,4.007920114447388
0.01595214704666792,185,197,-2.991753373490976,4.007920114447388
0.0014275386301385584,68,72,-0.00046575827333739106,2.001912486479595
0.0014275386301385584,68,72,-0.00046575827333739106,2.001912486479595
0.0014275386301385584,68,72,-0.00046575827333739106,2.001912486479595
0.0014275386301385584,68,72,-0.00046575827333739106,2.001912486479595
0.0014275386301385584,68,72,-0.00046575827333739106,2.001912486479595
0.0014275386301385584,68,72,-0.00046575827333739106,2.001912486479595
0.0014275386301385584,68,72,-0.00046575827333739106,2.001912486479595
0.0014275386301385584,68,72,-0.00046575827333739106,2.001912486479595
0.0014275386301385584,68,72,-0.00046575827333739106,2.001912486479595
